classType,defaultPort,serviceName,serviceDescription,entry,source
Port,130/udp,"cisco-fna","cisco FNATIVE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,131/tcp,"cisco-tna","cisco TNATIVE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,131/udp,"cisco-tna","cisco TNATIVE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,132/tcp,"cisco-sys","cisco SYSMAINT",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,132/udp,"cisco-sys","cisco SYSMAINT",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,133/tcp,"statsrv","Statistics Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,133/udp,"statsrv","Statistics Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,134/tcp,"ingres-net","INGRES-NET Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,134/udp,"ingres-net","INGRES-NET Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,135/tcp,"epmap","DCE endpoint resolution",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,135/udp,"epmap","DCE endpoint resolution",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,136/tcp,"profile","PROFILE Naming System",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,136/udp,"profile","PROFILE Naming System",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,137/tcp,"netbios-ns","NETBIOS Name Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,137/udp,"netbios-ns","NETBIOS Name Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,138/tcp,"netbios-dgm","NETBIOS Datagram Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,138/udp,"netbios-dgm","NETBIOS Datagram Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,139/tcp,"netbios-ssn","NETBIOS Session Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,139/udp,"netbios-ssn","NETBIOS Session Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,140/tcp,"emfis-data","EMFIS Data Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,140/udp,"emfis-data","EMFIS Data Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,141/tcp,"emfis-cntl","EMFIS Control Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,141/udp,"emfis-cntl","EMFIS Control Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,142/tcp,"bl-idm","Britton-Lee IDM",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,142/udp,"bl-idm","Britton-Lee IDM",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,143/tcp,"imap","Internet Message Access Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,143/udp,"imap","Internet Message Access Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,144/tcp,"uma","Universal Management Architecture",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,144/udp,"uma","Universal Management Architecture",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,145/tcp,"uaac","UAAC Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,145/udp,"uaac","UAAC Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,146/tcp,"iso-tp0","ISO-IP0",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,146/udp,"iso-tp0","ISO-IP0",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,147/tcp,"iso-ip","ISO-IP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,147/udp,"iso-ip","ISO-IP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,148/tcp,"jargon","Jargon",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,148/udp,"jargon","Jargon",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,149/tcp,"aed-512","AED 512 Emulation Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,149/udp,"aed-512","AED 512 Emulation Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,150/tcp,"sql-net","SQL-NET",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,150/udp,"sql-net","SQL-NET",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,151/tcp,"hems","HEMS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,151/udp,"hems","HEMS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,152/tcp,"bftp","Background File Transfer Program",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,152/udp,"bftp","Background File Transfer Program",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,153/tcp,"sgmp","SGMP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,153/udp,"sgmp","SGMP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,154/tcp,"netsc-prod","NETSC",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,154/udp,"netsc-prod","NETSC",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,155/tcp,"netsc-dev","NETSC",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,155/udp,"netsc-dev","NETSC",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,156/tcp,"sqlsrv","SQL Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,156/udp,"sqlsrv","SQL Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,157/tcp,"knet-cmp","KNET/VM Command/Message Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,157/udp,"knet-cmp","KNET/VM Command/Message Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,158/tcp,"pcmail-srv","PCMail Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,158/udp,"pcmail-srv","PCMail Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,159/tcp,"nss-routing","NSS-Routing",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,159/udp,"nss-routing","NSS-Routing",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,160/tcp,"sgmp-traps","SGMP-TRAPS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,160/udp,"sgmp-traps","SGMP-TRAPS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,161/tcp,"snmp","Simple Network Management Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,161/udp,"snmp","Simple Network Management Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,162/tcp,"snmptrap","SNMPTRAP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,162/udp,"snmptrap","SNMPTRAP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,163/tcp,"cmip-man","CMIP/TCP Manager",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,163/udp,"cmip-man","CMIP/TCP Manager",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,164/tcp,"cmip-agent","CMIP/TCP Agent",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,164/udp,"cmip-agent","CMIP/TCP Agent",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,165/tcp,"xns-courier","Xerox",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,165/udp,"xns-courier","Xerox",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,166/tcp,"s-net","Sirius Systems",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,166/udp,"s-net","Sirius Systems",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,167/tcp,"namp","NAMP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,167/udp,"namp","NAMP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,168/tcp,"rsvd","RSVD",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,168/udp,"rsvd","RSVD",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,169/tcp,"send","SEND",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,169/udp,"send","SEND",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,170/tcp,"print-srv","Network PostScript",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,170/udp,"print-srv","Network PostScript",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,171/tcp,"multiplex","Network Innovations Multiplex",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,171/udp,"multiplex","Network Innovations Multiplex",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,172/tcp,"cl-1","Network Innovations CL/1",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,172/tcp,"cl/1","Network Innovations CL/1",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,172/udp,"cl-1","Network Innovations CL/1",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,172/udp,"cl/1","Network Innovations CL/1",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,173/tcp,"xyplex-mux","Xyplex",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,173/udp,"xyplex-mux","Xyplex",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,174/tcp,"mailq","MAILQ",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,174/udp,"mailq","MAILQ",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,175/tcp,"vmnet","VMNET",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,175/udp,"vmnet","VMNET",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,176/tcp,"genrad-mux","GENRAD-MUX",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,176/udp,"genrad-mux","GENRAD-MUX",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,177/tcp,"xdmcp","X Display Manager Control Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,177/udp,"xdmcp","X Display Manager Control Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,178/tcp,"nextstep","NextStep Window Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,178/udp,"nextstep","NextStep Window Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,179/tcp,"bgp","Border Gateway Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
